Name,DOB,Aadhaar/SSN,Address,Pension Scheme,Pension Type,Amount,Date of Disbursement,Frequency,Bank Account,IFSC,District,State,Region,benefit_count_per_person,benefit_amount_total,Pension Scheme_Disability Pension,Pension Scheme_Farmer Pension,Pension Scheme_Old Age Pension,Pension Scheme_Widow Pension,Pension Type_Central,Pension Type_State,Frequency_Monthly,Frequency_Quarterly,District_DistrictA,District_DistrictB,District_DistrictC,State_State1,State_State2,Region_North,Region_South
Trevor Lawson,1959-07-31,922082288788,"8485 Heath Tunnel Apt. 676, Edwardshire, OH 68686",Old Age Pension,Central,2277.49,2021-09-11,Quarterly,839457416720,IFSC2492,DistrictB,State2,South,1,2277.49,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Kristen Reed,1945-07-04,457748148417,"54198 Salazar Valley, Johnton, OH 14210",Disability Pension,State,3916.75,2021-10-27,Monthly,084080972414,IFSC8087,DistrictA,State1,South,1,3916.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Heather Stevens,1943-09-28,217558524017,"Unit 1898 Box 1406, DPO AP 29624",Farmer Pension,Central,1011.37,2024-06-01,Monthly,755201833592,IFSC7711,DistrictB,State2,North,1,1011.37,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Kevin Mendoza,1936-08-22,651670635757,"52731 Laurie Locks Apt. 960, South Larryville, MS 41690",Widow Pension,State,2769.27,2023-07-09,Quarterly,422002771573,IFSC8397,DistrictC,State2,South,1,2769.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Mitchell House,1960-11-30,827046048346,"36043 Friedman Lodge, East Sarah, MO 79277",Widow Pension,Central,1658.24,2020-05-05,Quarterly,221364971932,IFSC8980,DistrictC,State2,North,1,1658.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Alyssa Garcia,1963-05-30,948057262884,"7539 Sutton Drive, Joshuafort, NE 09355",Widow Pension,State,2637.97,2021-04-20,Quarterly,023223095451,IFSC1696,DistrictB,State1,North,1,2637.97,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Pamela Cervantes,1940-05-07,860649739815,"363 Anderson Estate, South Miguel, MT 94684",Farmer Pension,Central,1789.78,2023-09-25,Monthly,307149679443,IFSC1318,DistrictB,State1,North,2,6486.21,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Anne English,1958-03-01,147780160389,"81005 Jesse Overpass Apt. 801, Patrickstad, AL 46638",Old Age Pension,State,4039.65,2022-03-18,Monthly,000082901045,IFSC4174,DistrictB,State2,South,1,4039.65,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Michael Strong,1951-03-05,339650085162,"2049 Shawn Port, Hallshire, NY 71870",Farmer Pension,Central,2454.04,2023-08-17,Monthly,228371532560,IFSC2285,DistrictC,State1,North,1,2454.04,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Meghan Keller,1937-07-09,42603715595,"USCGC Martin, FPO AP 62171",Farmer Pension,Central,2961.3,2021-06-22,Monthly,136398012025,IFSC5529,DistrictB,State1,North,1,2961.3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Steve Ryan,1944-03-03,981111167096,"245 Nathan Street, Lake Kenneth, OR 30617",Disability Pension,State,2917.61,2021-03-07,Quarterly,368893789182,IFSC7333,DistrictB,State1,South,1,2917.61,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
David Aguilar,1953-03-08,654158110913,"2607 Owens Drive Apt. 860, Lake William, MS 61148",Widow Pension,Central,1597.95,2021-03-14,Quarterly,824402582646,IFSC5117,DistrictB,State1,South,1,1597.95,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Grant Reed,1937-01-16,78623033143,"629 Steve Mountain, North Kyle, SC 62658",Disability Pension,Central,3218.69,2025-01-22,Monthly,541636713961,IFSC9246,DistrictB,State1,South,1,3218.69,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Kristina Perez,1940-03-21,429517409273,"22118 Hunter Keys, South Erica, MO 71016",Old Age Pension,State,3967.91,2023-07-30,Quarterly,368754985996,IFSC0194,DistrictC,State2,South,1,3967.91,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Kurt Love,1963-06-01,866049107952,"069 Michael Spur Suite 881, Lake Benjamin, NM 44308",Widow Pension,State,2307.89,2022-12-30,Monthly,686382062399,IFSC1789,DistrictA,State2,North,2,5744.96,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Courtney Brown,1956-08-08,705667199355,"3241 Rocha Vista Suite 928, Ortegaberg, IA 77368",Farmer Pension,State,4040.83,2020-01-22,Monthly,534579616324,IFSC2700,DistrictA,State2,North,2,10318.09,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Robert Hernandez,1937-05-27,675848634139,"0042 Jordan Knolls Apt. 113, Powellchester, UT 55783",Disability Pension,State,1809.93,2024-06-04,Monthly,698660629505,IFSC7721,DistrictB,State2,South,1,1809.93,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Stephanie Brown,1951-01-03,931329192077,"082 Samantha Drives, Lake Susanbury, KY 58779",Old Age Pension,Central,2299.94,2021-08-24,Monthly,984605759367,IFSC6350,DistrictC,State2,South,1,2299.94,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
David Becker,1959-09-08,714140484881,"01827 Compton Fields Suite 328, New Alexisstad, VT 33353",Old Age Pension,State,3039.5,2024-01-22,Quarterly,483825850346,IFSC7418,DistrictC,State1,South,1,3039.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
James Dodson,1951-12-10,139649460676,"4120 Aaron Unions, North Maria, NV 40653",Disability Pension,State,3428.93,2020-07-22,Quarterly,094520891518,IFSC6671,DistrictB,State1,North,1,3428.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Jodi Matthews,1963-11-15,851862027979,"365 Christina Run, East Stephen, IL 73154",Old Age Pension,Central,3552.01,2021-01-17,Monthly,136426229113,IFSC5861,DistrictC,State1,North,1,3552.01,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Chad Gibbs,1964-01-30,99061422063,"Unit 1794 Box 9744, DPO AE 65866",Old Age Pension,State,1841.1,2024-02-12,Monthly,493997367663,IFSC3334,DistrictB,State2,North,1,1841.1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Emily Cortez,1948-01-11,472822661525,"212 Anita Mountains Suite 340, East Nicole, AL 77468",Widow Pension,State,4022.99,2024-05-31,Monthly,695885014262,IFSC6407,DistrictA,State1,North,1,4022.99,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Jennifer Trevino,1935-11-06,63226350580,"7921 Veronica Crest Suite 463, Lake Juliastad, CO 34664",Farmer Pension,State,2220.63,2021-04-05,Monthly,471209985446,IFSC0845,DistrictB,State2,North,1,2220.63,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Timothy Mcdonald,1954-04-09,204704102314,"42215 Estes Mills Suite 285, South Matthew, NE 28915",Old Age Pension,Central,4719.41,2020-10-13,Quarterly,774738541200,IFSC8171,DistrictB,State2,North,1,4719.41,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Jennifer Holmes,1959-11-08,32983267356,"07593 Hannah Field, Maryfurt, OR 45236",Widow Pension,Central,1459.19,2022-10-13,Monthly,559009201373,IFSC1265,DistrictA,State1,South,1,1459.19,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
James Cox,1938-06-19,894470403000,"3907 Larry Junctions, New Emma, UT 48647",Widow Pension,Central,3667.96,2021-05-14,Quarterly,499954864357,IFSC0100,DistrictC,State1,North,1,3667.96,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Andrew Calhoun,1962-07-23,204282271095,"4231 Toni Track Apt. 042, New Michelleton, OR 30216",Widow Pension,Central,2486.63,2021-12-20,Quarterly,323117476776,IFSC2778,DistrictC,State2,North,2,7524.1900000000005,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Christine Price,1961-08-09,263081795145,"97172 Randy Branch, New Sherimouth, MI 57021",Widow Pension,State,4702.15,2022-05-19,Monthly,918804704983,IFSC6937,DistrictA,State1,North,1,4702.15,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Sara Johnson,1944-02-03,936231764162,"8350 Jacobs Cove Suite 025, Baldwinshire, HI 47330",Farmer Pension,Central,1325.83,2025-04-02,Monthly,400876878858,IFSC3904,DistrictC,State2,South,2,5628.18,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Raymond Arias,1965-02-06,227976969480,"045 Mullins Mountain Apt. 038, Rogersberg, OR 15890",Widow Pension,State,2543.11,2023-04-12,Quarterly,460709502088,IFSC9051,DistrictC,State2,North,1,2543.11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Michael Aguirre,1941-05-30,223862056123,"5509 Cassandra Courts, Amyburgh, OK 22337",Widow Pension,State,2848.59,2022-01-21,Quarterly,078775932531,IFSC5717,DistrictA,State1,North,1,2848.59,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Nancy Singh,1934-10-17,963569141344,"PSC 0712, Box 9737, APO AE 74076",Disability Pension,State,1602.51,2022-08-04,Quarterly,591644628720,IFSC3455,DistrictC,State1,North,1,1602.51,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
David Love,1939-09-06,930690664300,"820 Lindsey Row Suite 203, Lauraland, CA 44117",Old Age Pension,State,4689.34,2025-03-10,Quarterly,509950158800,IFSC4399,DistrictA,State1,North,1,4689.34,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Stephanie Harvey,1935-01-10,416718647983,"369 Christine Courts Apt. 770, Fuenteston, MA 92825",Disability Pension,State,3608.67,2021-09-26,Quarterly,814409523063,IFSC5355,DistrictB,State1,North,1,3608.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Jacob Fields,1934-04-13,692853243897,"1116 Webb Fort, Port Edward, PA 98328",Disability Pension,Central,3974.12,2023-02-03,Monthly,648101699452,IFSC4509,DistrictC,State2,North,1,3974.12,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Sandra Frederick,1940-06-29,61638198273,"91829 John Green Apt. 814, South Deniseborough, NH 86211",Farmer Pension,State,2202.66,2020-09-27,Monthly,730385369287,IFSC6139,DistrictC,State1,North,1,2202.66,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Emily Fuller DDS,1956-04-11,886628719863,"192 Clayton Mountains, West Stephanie, WI 70912",Old Age Pension,State,4157.35,2022-08-31,Quarterly,122253749670,IFSC8638,DistrictB,State1,South,1,4157.35,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Mark Foster,1959-01-01,728214209438,"5984 Sanders Greens Apt. 065, Robersonville, MO 77581",Widow Pension,State,1407.4,2021-03-13,Monthly,667137296542,IFSC0203,DistrictB,State1,North,1,1407.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Amy Gibson,1952-10-09,563470845811,"10710 Laura Brooks Suite 971, Port Ericmouth, AR 41941",Farmer Pension,State,1791.45,2024-02-26,Monthly,477178313992,IFSC2596,DistrictB,State2,South,1,1791.45,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Tara Frank,1936-07-11,591518543560,"580 Nancy Creek Suite 984, Tuckerfurt, IN 92744",Widow Pension,State,3409.63,2020-12-29,Monthly,019737484394,IFSC6387,DistrictA,State2,North,1,3409.63,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
James Hanson,1940-07-30,876350870333,"785 Rodriguez Causeway Apt. 371, Lake Richard, IL 19916",Disability Pension,Central,4427.06,2023-11-06,Monthly,392344953721,IFSC2676,DistrictC,State1,South,1,4427.06,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Amy Hall,1941-12-12,603515619341,"147 William Expressway, Orozcoborough, AZ 10355",Farmer Pension,State,2052.17,2022-09-19,Monthly,859084200401,IFSC4229,DistrictA,State1,South,1,2052.17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Gabrielle Miller,1948-04-07,851939127436,"521 Timothy Divide Suite 212, Douglasside, RI 22305",Old Age Pension,State,2214.03,2024-12-21,Quarterly,704253325081,IFSC2572,DistrictC,State1,North,1,2214.03,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
David Watson,1935-12-20,668255856358,"327 Brandi Underpass, Crosbyton, NV 24607",Disability Pension,Central,3992.8,2020-08-07,Quarterly,494304040592,IFSC1788,DistrictA,State1,North,2,9138.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Penny Sanchez,1953-11-01,763616445686,"28910 Lauren Row, Bartlettfurt, OR 95851",Disability Pension,Central,4581.05,2020-08-03,Quarterly,803108711318,IFSC3503,DistrictB,State1,North,1,4581.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
Emily Lopez,1936-01-24,692305155820,"9252 Yang Light, Kingfort, NM 36708",Widow Pension,Central,1188.08,2020-02-27,Quarterly,043375320827,IFSC0813,DistrictB,State2,South,1,1188.08,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Andrea Howell,1938-09-27,622016223020,"426 Hampton Route Apt. 349, Bryceshire, WV 03606",Old Age Pension,Central,2644.35,2022-09-06,Quarterly,997418502813,IFSC0644,DistrictC,State1,South,1,2644.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Donna Wright,1958-11-26,750520375465,"Unit 4524 Box 3152, DPO AA 94060",Widow Pension,State,4800.97,2020-05-28,Monthly,575330868020,IFSC0625,DistrictA,State1,South,1,4800.97,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Robert Robinson,1962-10-07,542565441075,"6094 Howe Glens, Stephenstad, KS 60798",Old Age Pension,Central,4267.44,2022-02-17,Monthly,401888514883,IFSC8994,DistrictC,State2,South,1,4267.44,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Marissa Jackson,1959-04-06,941706528143,"348 Mitchell Circles Apt. 998, North Elizabethland, ID 72664",Widow Pension,State,2508.74,2024-10-23,Monthly,693773254573,IFSC2741,DistrictB,State2,North,1,2508.74,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Shirley Jones,1962-12-14,753656901723,"0795 Salas Fords, North Christinefort, IN 77140",Widow Pension,Central,1585.61,2023-03-08,Quarterly,908525713589,IFSC8742,DistrictC,State2,South,1,1585.61,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Mary Castillo,1942-03-29,465427321387,"0285 Hall Track Suite 724, Martinezton, MO 95048",Widow Pension,State,2030.98,2021-05-18,Monthly,548205889668,IFSC7774,DistrictB,State2,South,1,2030.98,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Danielle Smith,1952-04-21,630863931931,"2091 David Forks Suite 773, Williamstown, WV 53537",Disability Pension,State,3868.42,2023-09-19,Quarterly,629165499353,IFSC1853,DistrictA,State1,North,1,3868.42,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Stephen Carroll,1955-12-07,976652277406,"951 Adam Plains, Robertstad, NH 33801",Farmer Pension,Central,2389.89,2022-08-27,Monthly,843124219064,IFSC3443,DistrictB,State2,North,1,2389.89,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Daniel Martinez,1949-08-10,461618187596,"0249 Todd Villages, East Justin, MI 85950",Widow Pension,Central,2505.29,2020-06-06,Quarterly,545360545126,IFSC0972,DistrictB,State1,South,2,8008.91,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Sheila Thompson,1937-02-25,576629613184,"84989 Stephanie Curve Suite 670, Rebeccafort, WI 96353",Farmer Pension,State,2792.4,2020-03-12,Quarterly,222704814573,IFSC3416,DistrictB,State2,North,1,2792.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Kelly Baker,1946-05-12,447195510303,"956 Danielle Mills Apt. 467, Hernandezburgh, GA 01732",Disability Pension,Central,2812.77,2021-10-13,Quarterly,899118399037,IFSC5436,DistrictA,State1,South,1,2812.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Christopher Miller,1943-01-05,455772135258,"7865 Green Landing Suite 807, Josephfort, AZ 30895",Old Age Pension,Central,4061.12,2021-05-11,Monthly,151523222412,IFSC0825,DistrictA,State1,South,1,4061.12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Chad Reeves,1946-09-22,834328034271,"9335 Lee Falls Suite 941, New Lisa, KS 12790",Disability Pension,State,3876.99,2023-02-14,Monthly,257080370972,IFSC7510,DistrictB,State1,South,1,3876.99,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Michele Silva,1952-06-07,853058415368,"7126 Larson Mission, East Jamesshire, SD 46054",Farmer Pension,State,3654.52,2024-04-23,Quarterly,373954016968,IFSC1116,DistrictB,State2,North,1,3654.52,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Dorothy Solomon,1964-02-04,478593608149,"552 Anderson Trafficway, East Leeberg, VA 97520",Farmer Pension,State,4355.71,2023-05-15,Monthly,207715950382,IFSC1464,DistrictA,State1,North,1,4355.71,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Derek Robinson,1964-04-29,587223604678,"USNS Young, FPO AE 92874",Old Age Pension,State,3694.23,2023-04-03,Monthly,844703413361,IFSC9675,DistrictC,State2,South,1,3694.23,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Timothy Wright,1938-06-19,870860986151,"537 Bruce Coves Apt. 392, Carterfort, KS 69892",Farmer Pension,State,1988.01,2020-09-22,Quarterly,821915948962,IFSC8184,DistrictC,State1,South,1,1988.01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Christopher Leon,1960-09-08,230439776866,"40877 Lisa Bridge, South Sarah, GA 24705",Farmer Pension,State,4234.79,2023-08-12,Quarterly,866221986096,IFSC0419,DistrictC,State1,South,1,4234.79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Nicole Andersen,1963-08-17,424123534191,"Unit 4688 Box 5593, DPO AP 06409",Widow Pension,State,1457.54,2022-06-02,Monthly,806205897060,IFSC5551,DistrictA,State1,North,1,1457.54,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Jordan Washington,1950-09-12,856043327804,"94677 Joseph Prairie, Lake Barbara, MD 42282",Disability Pension,State,1407.93,2020-03-28,Monthly,261743234358,IFSC2392,DistrictC,State1,South,1,1407.93,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Hannah Adams,1952-06-03,878220294362,"478 Charles Valley, North Dale, KY 70469",Widow Pension,State,3416.37,2022-03-20,Monthly,513671338281,IFSC5131,DistrictA,State1,South,1,3416.37,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Juan Rice,1946-05-11,841068518813,"15622 Johnson Estates Suite 274, Lake Angelaside, NV 81741",Widow Pension,State,4042.92,2022-11-13,Monthly,911635298459,IFSC6927,DistrictC,State2,North,1,4042.92,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
John Russell,1959-06-19,559578177084,"971 Garza Island Apt. 210, Millerview, WA 94968",Widow Pension,Central,1389.62,2022-02-26,Monthly,291005777128,IFSC1767,DistrictB,State2,North,1,1389.62,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Joseph Rodriguez,1965-02-02,112502089542,"95182 Williams Mountains Suite 744, Port Sharon, MD 59348",Disability Pension,Central,3710.49,2022-10-12,Monthly,424049516098,IFSC9098,DistrictC,State2,North,1,3710.49,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
Sarah Marquez,1954-11-20,874437319009,"997 Mary Canyon, South Danielle, DE 64793",Widow Pension,State,1905.28,2024-09-25,Monthly,648624277579,IFSC2700,DistrictA,State1,South,1,1905.28,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Elizabeth Collins,1951-03-09,432170947473,"Unit 9552 Box 1424, DPO AA 73680",Widow Pension,Central,3714.7,2020-03-16,Monthly,694772752849,IFSC2055,DistrictB,State2,North,1,3714.7,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
Ryan Ward,1956-09-09,631217521879,"9949 Wagner Flats, Martinhaven, NY 36926",Widow Pension,Central,4095.28,2021-07-02,Quarterly,461073456912,IFSC8282,DistrictC,State1,North,1,4095.28,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Joseph Rose,1959-11-05,244214758807,"8364 Alyssa Ramp, Katrinaport, ND 56164",Widow Pension,State,1662.4,2020-02-29,Monthly,054595273377,IFSC0542,DistrictC,State1,North,2,4733.74,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Crystal Norris,1949-08-07,681533144957,"618 Hudson Lights, East Jonathanshire, MS 88102",Farmer Pension,State,4814.99,2020-04-29,Quarterly,676541528815,IFSC6761,DistrictA,State2,South,1,4814.99,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Chase Rowe,1951-08-23,383041861595,"413 Moore Divide, North Rebeccaview, AR 95771",Widow Pension,Central,2416.89,2025-01-06,Monthly,534706141717,IFSC2338,DistrictA,State1,South,1,2416.89,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
Joshua Buchanan,1948-07-14,47758719085,"55547 Zachary Island Suite 202, Geraldchester, ME 13831",Old Age Pension,Central,4462.11,2023-07-31,Quarterly,299524593687,IFSC7035,DistrictC,State2,South,1,4462.11,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Jennifer Soto,1947-06-18,310495728668,"798 Larry Road, Katiechester, HI 82708",Old Age Pension,Central,2499.51,2021-02-21,Quarterly,145508682926,IFSC9363,DistrictC,State1,North,1,2499.51,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
Jim Madden,1935-12-17,975306344457,"75073 Williams Island, Suzannemouth, NY 48653",Widow Pension,State,2076.55,2021-07-05,Monthly,345265223401,IFSC2432,DistrictA,State1,North,1,2076.55,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Barbara Jones,1944-06-30,808200827014,"2568 James Inlet, Connerton, GA 38421",Disability Pension,Central,2347.19,2025-01-12,Quarterly,950332610816,IFSC2609,DistrictC,State1,South,2,6052.639999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
Phillip Leonard MD,1950-01-25,81846060781,"00327 Evans Station, Codymouth, NM 59381",Disability Pension,Central,2233.87,2022-11-21,Quarterly,599999208566,IFSC9560,DistrictB,State2,South,1,2233.87,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
Mrs. Kimberly Watson,1942-04-11,224863386022,"0772 Andrew Shoals Apt. 534, Sherriville, CA 59878",Old Age Pension,Central,2944.45,2020-06-01,Monthly,721486769372,IFSC7750,DistrictB,State2,North,1,2944.45,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
